"name","pass","edit","pass_rate","edit_rate"
"일도",12,18,27.4321572011395,72.5678427988605
"일등",1,1,36.1850639839977,63.8149360160023
"일련",4,1,69.4014157985136,30.5985842014864
"일로",9,9,36.1850639839977,63.8149360160023
"일류",2,2,36.1850639839977,63.8149360160023
"일반",40,28,44.7527445796751,55.2472554203249
"일별",1,2,22.0889894804604,77.9110105195396
"일보",1,2,22.0889894804604,77.9110105195396
"일본",6,19,15.1868543347606,84.8131456652394
"일본어",2,6,15.8964478875207,84.1035521124793
"일부",38,14,60.6157315409301,39.3842684590699
"일부분",2,4,22.0889894804604,77.9110105195396
"일상",19,7,60.6157315409301,39.3842684590699
"일상생활",11,4,60.9273652695378,39.0726347304622
"일선",4,1,69.4014157985136,30.5985842014864
"일손",2,4,22.0889894804604,77.9110105195396
"일요일",2,1,53.1410169741516,46.8589830258484
"일용",3,4,29.8380251071436,70.1619748928564
"일원",35,17,53.8621384111644,46.1378615888356
"일의",25,19,42.7293071952062,57.2706928047938
"일자리",4,2,53.1410169741516,46.8589830258484
"일정",62,23,60.4511584083437,39.5488415916563
"일조",1,1,36.1850639839977,63.8149360160023
"일종",3,2,45.9619207586082,54.0380792413918
"일주일",17,12,44.5459344436963,55.4540655563037
"일차",1,1,36.1850639839977,63.8149360160023
"일치",3,3,36.1850639839977,63.8149360160023
"일터",4,3,43.0537437388594,56.9462562611406
"일한",5,6,32.0894868799385,67.9105131200615
"일해",8,10,31.2064672128189,68.7935327871811
"일화",1,1,36.1850639839977,63.8149360160023
"읽기",3,4,29.8380251071436,70.1619748928564
"임",37,20,51.1958920264797,48.8041079735203
"임기",4,1,69.4014157985136,30.5985842014864
"임무",33,25,42.807508652232,57.192491347768
"임상",4,5,31.2064672128189,68.7935327871811
"임원",12,14,32.7064626184839,67.2935373815161
"임직원",7,1,79.876112781181,20.123887218819
"임해",3,2,45.9619207586082,54.0380792413918
"입",3,8,17.5350721722237,82.4649278277763
"입고",1,3,15.8964478875207,84.1035521124793
"입대",6,10,25.3853154449109,74.6146845550891
"입력",6,6,36.1850639839977,63.8149360160023
"입문자",6,1,77.2840212359008,22.7159787640992
"입사",184,90,53.6879216281223,46.3120783718777
"입상",5,7,28.8267541081542,71.1732458918458
"입시",8,11,29.1978443501985,70.8021556498015
"입자",1,1,36.1850639839977,63.8149360160023
"입장",85,40,54.6473216310441,45.352678368956
"입지",2,2,36.1850639839977,63.8149360160023
"입학",30,18,48.5874957014648,51.4125042985352
"입학식",1,2,22.0889894804604,77.9110105195396
"자가",4,3,43.0537437388594,56.9462562611406
"자격",25,13,52.1632894953378,47.8367105046622
"자격증",101,105,35.293093101588,64.706906898412
"자극",10,3,65.39917167604,34.60082832396
"자극제",2,2,36.1850639839977,63.8149360160023
"자금",8,29,13.5264083295269,86.4735916704731
"자긍심",1,1,36.1850639839977,63.8149360160023
"자녀",8,2,69.4014157985136,30.5985842014864
"자동",24,6,69.4014157985136,30.5985842014864
"자동차",76,51,45.7990986977783,54.2009013022217
"자란",1,4,12.4157517940883,87.5842482059117
"자랑",5,14,16.8406890679447,83.1593109320553
"자력",1,1,36.1850639839977,63.8149360160023
"자로",6,3,53.1410169741516,46.8589830258484
"자료",133,53,58.727613898688,41.272386101312
"자리",63,54,39.8147429463002,60.1852570536998
"자립",1,1,36.1850639839977,63.8149360160023
"자립심",4,7,24.4723182901358,75.5276817098642
"자매결연",1,2,22.0889894804604,77.9110105195396
"자문",8,1,81.9372323086836,18.0627676913164
"자발",18,6,62.9779609910999,37.0220390089001
"자본",5,1,73.9254436210558,26.0745563789442
"자부심",28,19,45.5226428688538,54.4773571311462
"자사",6,3,53.1410169741516,46.8589830258484
"자산",31,16,52.3497091888966,47.6502908111034
"자살",5,2,58.6362908935067,41.3637091064933
"자석",1,1,36.1850639839977,63.8149360160023
"자세",160,79,53.4541176732406,46.5458823267594
"자식",1,7,7.49344421123419,92.5065557887658
"자신감",82,89,34.3156774792665,65.6843225207335
"자양분",1,2,22.0889894804604,77.9110105195396
"자연",36,31,39.7041132120522,60.2958867879478
"자영업",1,3,15.8964478875207,84.1035521124793
"자원",43,26,48.3946206130698,51.6053793869302
"자유",7,11,26.5158716738525,73.4841283261475
"자유로",2,2,36.1850639839977,63.8149360160023
"자율",20,7,61.833362413439,38.166637586561
"자재",20,3,79.0804101536064,20.9195898463936
"자전거",53,7,81.1079675675025,18.8920324324975
"자존감",4,1,69.4014157985136,30.5985842014864
"자존심",6,4,45.9619207586082,54.0380792413918
"자지",1,1,36.1850639839977,63.8149360160023
"자질",11,7,47.1193009954217,52.8806990045783
"자체",27,14,52.2344782592937,47.7655217407063
"자치",1,4,12.4157517940883,87.5842482059117
"자투리",7,3,56.953568854455,43.046431145545
"자회사",3,1,62.9779609910999,37.0220390089001
"작가",3,2,45.9619207586082,54.0380792413918
"작고",1,3,15.8964478875207,84.1035521124793
"작년",34,13,59.7262164119008,40.2737835880992
"작동",12,4,62.9779609910999,37.0220390089001
"작성",32,23,44.1001343863237,55.8998656136763
"작업",142,77,51.1168342677128,48.8831657322872
"작업자",3,4,29.8380251071436,70.1619748928564
"작업장",1,1,36.1850639839977,63.8149360160023
"작용",1,3,15.8964478875207,84.1035521124793
"작은아버지",1,1,36.1850639839977,63.8149360160023
"작정",6,4,45.9619207586082,54.0380792413918
"작품",27,15,50.5111279864478,49.4888720135522
"잔업",1,1,36.1850639839977,63.8149360160023
"잘못",3,5,25.3853154449109,74.6146845550891
"잠",10,5,53.1410169741516,46.8589830258484
"잠재",4,6,27.4321572011395,72.5678427988605
"잠재력",9,2,71.843998737101,28.156001262899
"잡기",2,1,53.1410169741516,46.8589830258484
"잡화",1,1,36.1850639839977,63.8149360160023
"장",29,13,55.8482502976563,44.1517497023437
"장교",4,6,27.4321572011395,72.5678427988605
"장기",30,16,51.5312167016684,48.4687832983316
"장기간",4,3,43.0537437388594,56.9462562611406
"장난",2,2,36.1850639839977,63.8149360160023
"장난감",20,2,85.008199009827,14.991800990173
"장단점",17,3,76.2649431018149,23.7350568981851
"장래",9,4,56.059800578297,43.940199421703
"장려상",3,4,29.8380251071436,70.1619748928564
"장례식장",4,1,69.4014157985136,30.5985842014864
"장르",1,2,22.0889894804604,77.9110105195396
"장면",8,3,60.1924040764047,39.8075959235953
"장벽",7,2,66.4947785411554,33.5052214588446
"장부",8,2,69.4014157985136,30.5985842014864
"장비",72,10,80.3251277287506,19.6748722712494
"장사",3,1,62.9779609910999,37.0220390089001
"장소",20,10,53.1410169741516,46.8589830258484
"장시간",4,1,69.4014157985136,30.5985842014864
"장애",3,17,9.09622622852178,90.9037737714782
"장애인",21,19,38.5265591325302,61.4734408674698
"장이",2,1,53.1410169741516,46.8589830258484
"장인",4,3,43.0537437388594,56.9462562611406
"장점",106,115,34.325237071984,65.674762928016
"장정",13,1,88.0545759615731,11.9454240384269
"장치",16,12,43.0537437388594,56.9462562611406
"장학",21,10,54.353858172969,45.646141827031
"장학금",29,23,41.6893459359691,58.3106540640309
"재",3,1,62.9779609910999,37.0220390089001
"재고",37,6,77.7614339609067,22.2385660390933
"재난",1,4,12.4157517940883,87.5842482059117
"재능",4,14,13.9421418044972,86.0578581955028
"재단",2,1,53.1410169741516,46.8589830258484
"재료",44,19,56.7684416714512,43.2315583285488
"재무",31,17,50.8357478339663,49.1642521660337
"재무제표",3,4,29.8380251071436,70.1619748928564
"재미",16,10,47.5684893827704,52.4315106172296
"재산",22,8,60.9273652695378,39.0726347304622
"재생",20,4,73.9254436210558,26.0745563789442
"재수",2,1,53.1410169741516,46.8589830258484
"재외",2,3,27.4321572011395,72.5678427988605
"재원",1,1,36.1850639839977,63.8149360160023
"재정",2,5,18.4879519360287,81.5120480639712
"재치",1,2,22.0889894804604,77.9110105195396
"재학",12,15,31.2064672128189,68.7935327871811
"재해",3,1,62.9779609910999,37.0220390089001
"재활",1,2,22.0889894804604,77.9110105195396
"저가",4,1,69.4014157985136,30.5985842014864
"저녁",13,8,47.9553154801163,52.0446845198837
"저소득",1,2,22.0889894804604,77.9110105195396
"저의",384,401,35.1908724310526,64.8091275689474
"저탄소",2,1,53.1410169741516,46.8589830258484
"저하",3,1,62.9779609910999,37.0220390089001
"저항",2,3,27.4321572011395,72.5678427988605
"적",29,10,62.184105004476,37.815894995524
"적극",15,27,23.9553771191934,76.0446228808066
"적극적",100,65,46.5913474905222,53.4086525094778
"적도",10,14,28.8267541081542,71.1732458918458
"적부",20,19,37.3776914790794,62.6223085209206
"적성",12,12,36.1850639839977,63.8149360160023
"적용",9,5,50.5111279864478,49.4888720135522
"적응",15,17,33.3476282960045,66.6523717039955
"적응력",9,9,36.1850639839977,63.8149360160023
"적의",1,1,36.1850639839977,63.8149360160023
"적인",2,4,22.0889894804604,77.9110105195396
"적자",2,3,27.4321572011395,72.5678427988605
"적재적소",6,1,77.2840212359008,22.7159787640992
"적정",9,2,71.843998737101,28.156001262899
"적지",1,3,15.8964478875207,84.1035521124793
"적합",11,3,67.5231319454403,32.4768680545597
"전",72,50,44.949836253054,55.050163746946
"전공",197,77,59.1956042895971,40.8043957104029
"전공과목",12,9,43.0537437388594,56.9462562611406
"전공의",4,2,53.1410169741516,46.8589830258484
"전공자",7,1,79.876112781181,20.123887218819
"전교",4,5,31.2064672128189,68.7935327871811
"전국",59,14,70.4982703380033,29.5017296619967
"전극",1,1,36.1850639839977,63.8149360160023
"전기",88,31,61.6804963646786,38.3195036353214
"전날",1,5,10.1855232934802,89.8144767065198
"전년도",1,1,36.1850639839977,63.8149360160023
"전단지",7,3,56.953568854455,43.046431145545
"전달",19,7,60.6157315409301,39.3842684590699
"전달력",1,2,22.0889894804604,77.9110105195396
"전달자",3,1,62.9779609910999,37.0220390089001
"전담",1,1,36.1850639839977,63.8149360160023
"전당",1,1,36.1850639839977,63.8149360160023
"전등",2,1,53.1410169741516,46.8589830258484
"전략",134,33,69.719822943716,30.280177056284
"전력",52,21,58.4040018413125,41.5959981586875
"전례",1,1,36.1850639839977,63.8149360160023
"전망",1,4,12.4157517940883,87.5842482059117
"전문",133,93,44.7793174517353,55.2206825482647
"전문가",73,46,47.364375485007,52.635624514993
"전문성",19,6,64.2294908413366,35.7705091586634
"전문인",4,2,53.1410169741516,46.8589830258484
"전반",54,27,53.1410169741516,46.8589830258484
"전보",2,5,18.4879519360287,81.5120480639712
"전사",2,1,53.1410169741516,46.8589830258484
"전산",34,32,37.5963637163465,62.4036362836534
"전선",1,3,15.8964478875207,84.1035521124793
"전수",6,1,77.2840212359008,22.7159787640992
"전시",2,1,53.1410169741516,46.8589830258484
"전시회",9,5,50.5111279864478,49.4888720135522
"전압",4,2,53.1410169741516,46.8589830258484
"전액",4,1,69.4014157985136,30.5985842014864
"전역",23,12,52.0799672773532,47.9200327226468
"전원",5,3,48.5874957014648,51.4125042985352
"전임",4,1,69.4014157985136,30.5985842014864
"전적",1,1,36.1850639839977,63.8149360160023
"전주",3,2,45.9619207586082,54.0380792413918
"전체",73,38,52.1370085366029,47.8629914633971
"전통",13,2,78.6584862382111,21.3415137617889
"전해",8,1,81.9372323086836,18.0627676913164
"전형",13,6,55.1281309370963,44.8718690629037
"전화",53,20,60.0420813774183,39.9579186225817
"전환",13,4,64.8240522140092,35.1759477859908
"전환점",2,4,22.0889894804604,77.9110105195396
"절",2,5,18.4879519360287,81.5120480639712
"절감",11,4,60.9273652695378,39.0726347304622
"절대",19,5,68.3014538062118,31.6985461937882
"절반",5,3,48.5874957014648,51.4125042985352
"절약",6,2,62.9779609910999,37.0220390089001
"절차",15,3,73.9254436210558,26.0745563789442
"젊은이",1,2,22.0889894804604,77.9110105195396
"젊음",2,5,18.4879519360287,81.5120480639712
"점",233,141,48.3740167876423,51.6259832123577
"점검",11,5,55.5054999562338,44.4945000437662
"점도",1,6,8.6345144920445,91.3654855079555
"점수",20,23,33.0239336634072,66.9760663365928
"점심",2,5,18.4879519360287,81.5120480639712
"점심시간",6,2,62.9779609910999,37.0220390089001
"점유율",4,2,53.1410169741516,46.8589830258484
"점장",3,4,29.8380251071436,70.1619748928564
"점주",9,3,62.9779609910999,37.0220390089001
"점포",16,11,45.1986555922033,54.8013444077967
"접근",19,1,91.5064168615136,8.49358313848635
"접목",3,1,62.9779609910999,37.0220390089001
"접수",4,5,31.2064672128189,68.7935327871811
"접점",6,2,62.9779609910999,37.0220390089001
"접착제",1,2,22.0889894804604,77.9110105195396
"정",17,14,40.777168181165,59.222831818835
"정규",10,1,85.008199009827,14.991800990173
"정기",8,8,36.1850639839977,63.8149360160023
"정답",1,1,36.1850639839977,63.8149360160023
"정도",76,76,36.1850639839977,63.8149360160023
"정량",8,2,69.4014157985136,30.5985842014864
"정리",21,19,38.5265591325302,61.4734408674698
"정반대",1,1,36.1850639839977,63.8149360160023
"정보",215,76,61.5990406598962,38.4009593401038
"정보망",1,1,36.1850639839977,63.8149360160023
"정부",18,7,59.3178481759436,40.6821518240564
"정비",24,5,73.1309201623816,26.8690798376184
"정산",1,9,5.92693021068808,94.0730697893119
"정상",25,8,63.924608734377,36.075391265623
"정성",7,10,28.414035911278,71.585964088722
"정시",2,2,36.1850639839977,63.8149360160023
"정신",128,73,49.8557501389166,50.1442498610834
"정신력",3,9,15.8964478875207,84.1035521124793
"정의",16,1,90.0719784168915,9.92802158310851
"정이",1,4,12.4157517940883,87.5842482059117
"정작",5,3,48.5874957014648,51.4125042985352
"정장",1,1,36.1850639839977,63.8149360160023
"정적",4,1,69.4014157985136,30.5985842014864
"정직",41,7,76.8581897708565,23.1418102291435
"정책",19,3,78.2191925607189,21.7808074392811
"정치",2,2,36.1850639839977,63.8149360160023
"정해진",9,8,38.9465908783814,61.0534091216186
"정확",4,13,14.8552953020365,85.1447046979635
"제게",43,52,31.9214402607417,68.0785597392583
"제고",5,3,48.5874957014648,51.4125042985352
"제공",10,15,27.4321572011395,72.5678427988605
"제기",1,1,36.1850639839977,63.8149360160023
"제대",15,5,62.9779609910999,37.0220390089001
"제도",46,17,60.5416821662903,39.4583178337097
"제때",4,1,69.4014157985136,30.5985842014864
"제시",7,4,49.806874828228,50.193125171772
"제안",35,12,62.3187701512354,37.6812298487646
"제약",31,10,63.7391719949685,36.2608280050315
"제약사",2,1,53.1410169741516,46.8589830258484
"제어",37,6,77.7614339609067,22.2385660390933
"제의",3,6,22.0889894804604,77.9110105195396
"제자",4,4,36.1850639839977,63.8149360160023
"제작",187,30,77.9468270797893,22.0531729202107
"제조",20,3,79.0804101536064,20.9195898463936
"제조업",4,2,53.1410169741516,46.8589830258484
"제출",30,4,80.9622968686214,19.0377031313786
"제품",402,68,77.0228794309005,22.9771205690995
"제한",7,1,79.876112781181,20.123887218819
"제휴",6,1,77.2840212359008,22.7159787640992
"조",1,5,10.1855232934802,89.8144767065198
"조가",5,4,41.479026876222,58.520973123778
"조각",2,1,53.1410169741516,46.8589830258484
"조건",25,12,54.156096822859,45.843903177141
"조교",10,14,28.8267541081542,71.1732458918458
"조기",7,3,56.953568854455,43.046431145545
"조력자",7,2,66.4947785411554,33.5052214588446
"조립",7,10,28.414035911278,71.585964088722
"조명",6,1,77.2840212359008,22.7159787640992
"조사",130,36,67.1874338800485,32.8125661199515
"조선",4,1,69.4014157985136,30.5985842014864
"조성",2,2,36.1850639839977,63.8149360160023
"조심",1,3,15.8964478875207,84.1035521124793
"조언",37,26,44.6574857564313,55.3425142435687
"조언자",1,1,36.1850639839977,63.8149360160023
"조원",155,43,67.1479482798199,32.85205172018
"조율",17,4,70.6734795723408,29.3265204276592
"조작",8,1,81.9372323086836,18.0627676913164
"조장",28,14,53.1410169741516,46.8589830258484
"조절",14,3,72.5737799658047,27.4262200341952
"조정",12,5,57.6428238117459,42.3571761882541
"조직",145,84,49.4644232437559,50.5355767562441
"조직원",9,6,45.9619207586082,54.0380792413918
"조직인",2,1,53.1410169741516,46.8589830258484
"조치",11,4,60.9273652695378,39.0726347304622
"조퇴",1,1,36.1850639839977,63.8149360160023
"조합",2,2,36.1850639839977,63.8149360160023
"조화",5,20,12.4157517940883,87.5842482059116
"존경",2,4,22.0889894804604,77.9110105195396
"존댓말",1,1,36.1850639839977,63.8149360160023
"존재",14,14,36.1850639839977,63.8149360160023
"존중",2,6,15.8964478875207,84.1035521124793
"졸업",62,37,48.722169289531,51.277830710469
"졸업식",4,1,69.4014157985136,30.5985842014864
"졸업전",1,1,36.1850639839977,63.8149360160023
"종료",3,1,62.9779609910999,37.0220390089001
"종류",21,14,45.9619207586082,54.0380792413918
"종목",1,6,8.6345144920445,91.3654855079555
"종이",2,5,18.4879519360287,81.5120480639712
"종일",2,2,36.1850639839977,63.8149360160023
"종합",13,8,47.9553154801163,52.0446845198837
"좌",1,1,36.1850639839977,63.8149360160023
"좌우",1,2,22.0889894804604,77.9110105195396
"좌우명",6,9,27.4321572011395,72.5678427988605
"좌절",8,2,69.4014157985136,30.5985842014864
"주",50,33,46.2116395827731,53.7883604172269
"주간",16,1,90.0719784168915,9.92802158310851
"주거",13,6,55.1281309370963,44.8718690629037
"주관",6,1,77.2840212359008,22.7159787640992
"주관적",2,2,36.1850639839977,63.8149360160023
"주관하",5,9,23.9553771191935,76.0446228808066
"주기",5,1,73.9254436210558,26.0745563789442
"주도",29,3,84.571001896046,15.428998103954
"주도권",3,1,62.9779609910999,37.0220390089001
"주도하",6,3,53.1410169741516,46.8589830258484
"주력",3,1,62.9779609910999,37.0220390089001
"주말",49,14,66.4947785411554,33.5052214588446
"주목",2,1,53.1410169741516,46.8589830258484
"주문",5,10,22.0889894804604,77.9110105195396
"주문량",1,6,8.6345144920445,91.3654855079555
"주민",17,15,39.1222191764051,60.8777808235949
"주방",6,6,36.1850639839977,63.8149360160023
"주변",61,53,39.4900545468512,60.5099454531488
"주시",7,11,26.5158716738525,73.4841283261475
"주식",5,5,36.1850639839977,63.8149360160023
"주식회사",2,1,53.1410169741516,46.8589830258484
"주심",1,1,36.1850639839977,63.8149360160023
"주요",42,8,74.8548758499069,25.1451241500931
"주위",32,30,37.6882341403883,62.3117658596117
"주의",18,6,62.9779609910999,37.0220390089001
"주인",44,21,54.2975292474942,45.7024707525057
"주인공",4,1,69.4014157985136,30.5985842014864
"주자",5,6,32.0894868799385,67.9105131200615
"주장",21,10,54.353858172969,45.646141827031
"주전",1,1,36.1850639839977,63.8149360160023
"주점",11,2,75.720329065837,24.279670934163
"주제",88,15,76.8870746099749,23.1129253900251
"주제가",3,1,62.9779609910999,37.0220390089001
"주차",19,12,47.3073948380625,52.6926051619375
"주체",16,2,81.9372323086836,18.0627676913164
"주최",3,2,45.9619207586082,54.0380792413918
"주축",3,1,62.9779609910999,37.0220390089001
"주택",3,4,29.8380251071436,70.1619748928564
"주행",13,1,88.0545759615731,11.9454240384269
"준비",79,87,33.9886264905627,66.0113735094373
"중",13,12,38.0530266460216,61.9469733539784
"중간",20,21,35.0661906283608,64.9338093716392
"중간고사",2,2,36.1850639839977,63.8149360160023
"중간자",1,2,22.0889894804604,77.9110105195396
"중고",6,3,53.1410169741516,46.8589830258484
"중국",56,63,33.5118669291705,66.4881330708295
"중국어",4,29,7.25379299468318,92.7462070053168
"중국인",6,12,22.0889894804604,77.9110105195396
"중기",1,1,36.1850639839977,63.8149360160023
"중대",1,5,10.1855232934802,89.8144767065198
"중도",1,6,8.6345144920445,91.3654855079555
"중동",2,5,18.4879519360287,81.5120480639712
"중량",1,1,36.1850639839977,63.8149360160023
"중복",4,2,53.1410169741516,46.8589830258484
"중부",11,1,86.1827763109491,13.8172236890509
"중소기업",24,5,73.1309201623816,26.8690798376184
"중심",51,19,60.349421421645,39.650578578355
"중앙",2,1,53.1410169741516,46.8589830258484
"중앙동",1,1,36.1850639839977,63.8149360160023
"중요",113,46,58.2101338943112,41.7898661056888
"중요도",5,2,58.6362908935067,41.3637091064933
"중요시",2,6,15.8964478875207,84.1035521124793
"중의",2,2,36.1850639839977,63.8149360160023
"중장비",4,1,69.4014157985136,30.5985842014864
"중재",3,1,62.9779609910999,37.0220390089001
"중재자",1,2,22.0889894804604,77.9110105195396
"중재하",8,4,53.1410169741516,46.8589830258484
"중점",17,17,36.1850639839977,63.8149360160023
"중추",4,1,69.4014157985136,30.5985842014864
"중학교",25,50,22.0889894804604,77.9110105195396
"중학생",5,3,48.5874957014648,51.4125042985352
"즈",15,5,62.9779609910999,37.0220390089001
"즐거움",29,13,55.8482502976563,44.1517497023437
"증",10,2,73.9254436210558,26.0745563789442
"증가",19,7,60.6157315409301,39.3842684590699
"증감",1,2,22.0889894804604,77.9110105195396
"증권",11,2,75.720329065837,24.279670934163
"증권사",1,2,22.0889894804604,77.9110105195396
"증대",10,5,53.1410169741516,46.8589830258484
"증상",5,1,73.9254436210558,26.0745563789442
"증진",16,5,64.4697110904008,35.5302889095993
"지",3,2,45.9619207586082,54.0380792413918
"지각",7,4,49.806874828228,50.193125171772
"지갑",2,3,27.4321572011395,72.5678427988605
"지고",1,1,36.1850639839977,63.8149360160023
"지구",3,1,62.9779609910999,37.0220390089001
"지금",113,115,35.7809298689219,64.2190701310781
"지급",27,4,79.2851772386349,20.7148227613651
"지기",1,1,36.1850639839977,63.8149360160023
"지난해",1,2,22.0889894804604,77.9110105195396
"지능",12,1,87.1866744640948,12.8133255359051
"지닌",4,3,43.0537437388594,56.9462562611406
"지도",41,17,57.7621722266738,42.2378277733262
"지도자",19,3,78.2191925607189,21.7808074392811
"지도하",3,2,45.9619207586082,54.0380792413918
"지름길",4,5,31.2064672128189,68.7935327871811
"지리",10,7,44.7527445796751,55.2472554203249
"지면",1,2,22.0889894804604,77.9110105195396
"지사",16,1,90.0719784168915,9.92802158310851
"지상",2,3,27.4321572011395,72.5678427988605
"지성",1,1,36.1850639839977,63.8149360160023
"지속",61,37,48.3160151184087,51.6839848815913
"지수",3,2,45.9619207586082,54.0380792413918
"지시",9,7,42.164444747852,57.835555252148
"지식",383,178,54.9564339547755,45.0435660452245
"지역",92,86,37.7564274640938,62.2435725359062
"지연",7,2,66.4947785411554,33.5052214588446
"지원",98,56,49.806874828228,50.193125171772
"지원금",14,5,61.355458019523,38.644541980477
"지원도",2,1,53.1410169741516,46.8589830258484
"지원비",1,1,36.1850639839977,63.8149360160023
"지원서",1,1,36.1850639839977,63.8149360160023
"지원자",21,3,79.876112781181,20.123887218819
"지위",1,3,15.8964478875207,84.1035521124793
"지인",9,23,18.1590232306135,81.8409767693865
"지장",3,2,45.9619207586082,54.0380792413918
"지적",11,6,50.9697526345741,49.0302473654259
"지점",25,11,56.3072156065603,43.6927843934397
"지점장",1,2,22.0889894804604,77.9110105195396
"지정한",1,1,36.1850639839977,63.8149360160023
"지지하",1,1,36.1850639839977,63.8149360160023
"지출",6,1,77.2840212359008,22.7159787640992
"지침",2,1,53.1410169741516,46.8589830258484
"지킬",9,1,83.615371226333,16.384628773667
"지킴이",1,1,36.1850639839977,63.8149360160023
"지표",12,7,49.2914391253292,50.7085608746708
"지피지기",1,1,36.1850639839977,63.8149360160023
"지하",1,2,22.0889894804604,77.9110105195396
"지하철",13,4,64.8240522140092,35.1759477859908
"지향",23,5,72.2864547176052,27.7135452823948
"지혜",1,3,15.8964478875207,84.1035521124793
"지휘관",2,4,22.0889894804604,77.9110105195396
"지휘부",1,1,36.1850639839977,63.8149360160023
"직",88,45,52.5810410401557,47.4189589598443
"직관",1,1,36.1850639839977,63.8149360160023
"직급",2,3,27.4321572011395,72.5678427988605
"직무",283,69,69.9306900299641,30.0693099700359
"직업",23,39,25.0601235812712,74.9398764187288
"직업의식",2,1,53.1410169741516,46.8589830258484
"직업인",6,2,62.9779609910999,37.0220390089001
"직원",222,111,53.1410169741516,46.8589830258484
"직장",47,85,23.8695543645841,76.1304456354159
"직장인",15,6,58.6362908935067,41.3637091064933
"직전",6,1,77.2840212359008,22.7159787640992
"직종",5,11,20.4924054628719,79.5075945371281
"직책",7,7,36.1850639839977,63.8149360160023
"직후",4,1,69.4014157985136,30.5985842014864
"진단",6,2,62.9779609910999,37.0220390089001
"진동",1,1,36.1850639839977,63.8149360160023
"진로",17,17,36.1850639839977,63.8149360160023
"진리",6,1,77.2840212359008,22.7159787640992
"진보",2,1,53.1410169741516,46.8589830258484
"진실",1,4,12.4157517940883,87.5842482059117
"진심",11,19,24.7147399803669,75.2852600196331
"진열대",1,1,36.1850639839977,63.8149360160023
"진주",1,1,36.1850639839977,63.8149360160023
"진출",21,10,54.353858172969,45.646141827031
"진취",18,8,56.059800578297,43.940199421703
"진학",35,16,55.3647327503034,44.6352672496966
"진행",122,54,56.1609367570189,43.8390632429812
"진흥",4,2,53.1410169741516,46.8589830258484
"진흥원",2,1,53.1410169741516,46.8589830258484
"질",23,9,59.168339147597,40.831660852403
"질문",27,15,50.5111279864478,49.4888720135522
"질병",3,7,19.5503443410944,80.4496556589056
"질서",2,1,53.1410169741516,46.8589830258484
"질의",1,1,36.1850639839977,63.8149360160023
"질환",3,1,62.9779609910999,37.0220390089001
"짐",5,9,23.9553771191935,76.0446228808066
"집",90,60,45.9619207586082,54.0380792413918
"집단",25,3,82.5335460160551,17.4664539839449
"집안",11,14,30.820961247705,69.179038752295
"집안일",6,3,53.1410169741516,46.8589830258484
"집중",8,6,43.0537437388594,56.9462562611406
"집중력",8,13,25.8678457322691,74.1321542677309
"집행",20,2,85.008199009827,14.991800990173
"짓",1,5,10.1855232934802,89.8144767065198
"징",8,1,81.9372323086836,18.0627676913164
"징검다리",5,1,73.9254436210558,26.0745563789442
"짜증",3,2,45.9619207586082,54.0380792413918
"쯤",1,2,22.0889894804604,77.9110105195396
"차",29,14,54.0137863176763,45.9862136823236
"차단기",1,1,36.1850639839977,63.8149360160023
"차량",37,4,83.987290300191,16.0127096998089
"차례",15,4,68.0139945066527,31.9860054933473
"차별",57,15,68.3014538062118,31.6985461937882
"차석",6,1,77.2840212359008,22.7159787640992
"차세대",9,1,83.615371226333,16.384628773667
"차원",15,5,62.9779609910999,37.0220390089001
"차이",34,17,53.1410169741516,46.8589830258484
"차이점",6,2,62.9779609910999,37.0220390089001
"차장",1,4,12.4157517940883,87.5842482059117
"차질",23,5,72.2864547176052,27.7135452823948
"차후",4,1,69.4014157985136,30.5985842014864
"착오",1,1,36.1850639839977,63.8149360160023
"찬사",2,1,53.1410169741516,46.8589830258484
"찰나",2,1,53.1410169741516,46.8589830258484
"참가",15,5,62.9779609910999,37.0220390089001
"참가자",2,4,22.0889894804604,77.9110105195396
"참석",5,4,41.479026876222,58.520973123778
"참석자",1,1,36.1850639839977,63.8149360160023
"참석하",13,5,59.5842233871694,40.4157766128306
"참여",34,19,50.3645113478526,49.6354886521474
"참을성",1,3,15.8964478875207,84.1035521124793
"창",3,4,29.8380251071436,70.1619748928564
"창고",7,4,49.806874828228,50.193125171772
"창립",13,1,88.0545759615731,11.9454240384269
"창업",41,16,59.2338843475062,40.7661156524938
"창원",7,2,66.4947785411554,33.5052214588446
"창원시",5,1,73.9254436210558,26.0745563789442
"창의",60,25,57.6428238117459,42.3571761882541
"창의력",10,9,38.6516142759315,61.3483857240685
"창조",12,13,34.3579392388566,65.6420607611434
"창출",24,13,51.143891359894,48.856108640106
"채권",3,8,17.5350721722237,82.4649278277763
"채널",17,1,90.601089932363,9.39891006763695
"채무",1,14,3.8925657261546,96.1074342738454
"채용",22,10,55.5054999562338,44.4945000437662
"채찍",2,1,53.1410169741516,46.8589830258484
"채팅",2,1,53.1410169741516,46.8589830258484
"책",47,39,40.5944842666895,59.4055157333105
"책임",56,35,47.5684893827704,52.4315106172296
"책임감",237,161,45.495122837158,54.504877162842
"책임자",2,1,53.1410169741516,46.8589830258484
"책자",2,4,22.0889894804604,77.9110105195396
"처",12,5,57.6428238117459,42.3571761882541
"처리",117,55,54.6738131252949,45.3261868747051
